PlotID,Genotype,Row,Column,Device_ID,Day,hour,ECS_.mAU,ECS_tau,gH.,vH.,Phi2,PhiNPQ,PhiNO,qL,NPQt,FvP_over_FmP,PS1_Active.Centers,PS1_Open.Centers,PS1_Over.Reduced.Centers,PS1_Oxidized.Centers,Light_Intensity,Ambient_Temperature,Ambient_Humidity,Leaf_Temperature,Leaf_Temperature_Differential,Relative_Chlorophyll,LEF
1075,B97,3,19,41:00:08:7f,7/23/20,15:42:25,0.00105,0.007,142.612,0.15,0.403,0.381,0.216,0.382,1.763,0.638,3.525,0.586,0,0.414,722.4,35.73,50.405,29.79,-5.94,76.08,131.00724
1076,YING-55,3,20,52:00:12:9a,7/28/20,14:12:29,0.00046,0.005,198.137,0.091,0.59,0.216,0.194,0.624,1.114,0.698,2.583,0.77,0.151,0.08,489.782,33.91,47.592,28.11,-5.8,53.88,130.037121
1076,YING-55,3,20,41:00:12:f5,7/24/20,15:21:51,0.0015,0.0078,128.617,0.193,0.367,0.409,0.224,0.337,1.829,0.633,2.058,0.722,-0.497,0.774,1363.7,36.12,49.466,30.65,-5.47,60.22,225.215055
1076,YING-55,3,20,41:00:08:7f,7/23/20,15:42:57,0.00057,0.0043,230.537,0.131,0.436,0.429,0.134,0.666,3.198,0.538,2.917,0.486,0.251,0.263,883.805,35.72,50.688,31.19,-4.53,57.16,173.402541
1077,DKMBST,3,21,52:00:12:9a,7/28/20,14:13:03,0.00031,0.0046,218.75,0.068,0.587,0.197,0.216,0.557,0.912,0.718,4.082,0.723,0.394,-0.117,345.218,33.96,47.893,26.89,-7.07,68.41,91.1893347
1077,DKMBST,3,21,41:00:12:f5,7/24/20,15:22:24,0.0007,0.0048,206.655,0.145,0.347,0.5,0.153,0.464,3.266,0.534,4.836,0.38,0.28,0.34,1229.131,36.16,49.566,32.81,-3.35,75.55,191.9288057
1077,DKMBST,3,21,41:00:08:7f,7/23/20,15:43:29,0.00032,0.0042,236.986,0.076,0.495,0.327,0.178,0.571,1.842,0.632,3.27,0.828,0.155,0.017,406.635,35.73,50.529,30.65,-5.08,77.63,90.57794625
1078,CML_154Q,3,22,52:00:12:9a,7/28/20,14:13:36,0.00056,0.0069,145.094,0.081,0.474,0.306,0.22,0.441,1.39,0.671,3.481,0.436,0.356,0.208,635.908,34.02,46.139,27.57,-6.45,69.69,135.6391764
1078,CML_154Q,3,22,41:00:12:f5,7/24/20,15:22:55,2.00E-05,-0.001,-1031.083,-0.021,0.592,0.206,0.202,0.6,1.022,0.707,3.9,0.819,0.272,-0.091,294.742,36.2,49.451,33.07,-3.13,76.04,78.5192688
1078,CML_154Q,3,22,41:00:08:7f,7/23/20,15:44:02,0.00096,0.0052,191.556,0.184,0.358,0.509,0.133,0.551,3.827,0.503,3.066,0.095,0.245,0.66,1119.792,35.71,50.402,30.47,-5.24,72.85,180.3984912
1079,A321,3,23,41:00:08:7f,7/23/20,15:44:38,0.0007,0.006,167.001,0.117,0.398,0.472,0.13,0.63,3.644,0.512,5.911,0.821,0.432,-0.253,789.586,35.73,49.515,31.01,-4.72,69.61,141.4148526
1079,A321,3,23,52:00:12:9a,7/28/20,14:14:11,0.0012,0.0068,146.786,0.176,0.326,0.478,0.196,0.341,2.438,0.587,5.403,0.425,0.158,0.418,1850.183,34.05,46.06,28.25,-5.8,74.72,271.4218461
1079,A321,3,23,41:00:12:f5,7/24/20,15:23:38,0.00146,0.0098,101.993,0.149,0.382,0.345,0.273,0.286,1.262,0.683,2.756,0.361,-0.422,1.061,914.376,36.23,48.027,31.55,-4.68,79.99,157.1812344
1080,H114,3,24,41:00:08:7f,7/23/20,15:45:12,0.00053,0.0043,231.327,0.123,0.434,0.419,0.147,0.604,2.847,0.559,3.369,0.474,0.203,0.323,789.81,35.75,50.875,31.67,-4.08,73.33,154.249893
1080,H114,3,24,52:00:12:9a,7/28/20,14:14:42,0.00109,0.0062,162.348,0.177,0.379,0.461,0.16,0.486,2.882,0.557,6.766,0.447,0.44,0.113,1266.981,34.09,46.335,29.65,-4.44,75.69,216.0836096
1080,H114,3,24,41:00:12:f5,7/24/20,15:24:14,0.00073,0.0052,193.042,0.141,0.369,0.48,0.152,0.498,3.164,0.54,3.554,0.997,0.133,-0.13,1163.196,36.25,47.969,31.43,-4.82,76.11,193.1486958
1081,INBRED_100,3,25,41:00:08:7f,7/23/20,15:45:46,0.00057,0.0076,132.096,0.075,0.463,0.402,0.135,0.701,2.975,0.551,2.833,0.914,-0.782,0.868,804.98,35.77,51.288,31.29,-4.48,65.22,167.717583
1081,INBRED_100,3,25,52:00:12:9a,7/28/20,14:15:36,0.00042,0.0041,243.987,0.102,0.42,0.399,0.181,0.475,2.205,0.604,4.355,0.635,0.09,0.275,754.514,34.18,45.895,30.29,-3.89,59.2,142.603146
1081,INBRED_100,3,25,41:00:12:f5,7/24/20,15:24:45,0.00035,0.0048,208.17,0.073,0.509,0.298,0.193,0.541,1.547,0.657,5.344,0.54,0.29,0.171,553.726,36.24,47.424,30.83,-5.41,68.83,126.8309403
1082,J47,3,26,41:00:08:7f,7/23/20,15:46:22,0.00054,0.006,167.549,0.09,0.489,0.361,0.149,0.671,2.419,0.588,2.363,0.766,0.128,0.106,462.447,35.76,49.814,29.79,-5.97,74.14,101.7614624
