ID,SampleWeight,phosphoricacid,glycericacid,Lserine,Lalanine,Lthreonine,Betaalanine,Dmalicacid,asparticacid,Lglutamicacid,transaconiticacid,glycerol1phosphate,shikimicacid,citricacid,quinicacid,fructose,Dglucose,tyrosine,galactonicacid,mucicacid,myoinositol,caffeicacid,Dglucose6phosphate,Sucrose,loganin,chlorogenicacid,Raffinose
INBRED_321,29.3,0.189523495,0.021343822,2.39E-02,0.002312045,0.001389439,2.28E-04,0.219938497,0.046278504,2.96E-03,0.3572531,1.24E-02,0.26702677,0.022146954,1.61819891,0.598801852,1.545470174,0.004845338,0.003955919,0.019126914,0.33460485,5.65E-03,0.005303321,0.12574987,7.91E-03,7.37E-03,0.003471386
J47,25.6,0.05179513,0.036681215,0.016217484,0.001880156,0.008998864,0.002565914,0.09983449,0.07610319,0.04545074,0.44695514,2.12E-02,0.032802825,0.0169918,0.78026944,0.76833226,1.47625428,0.022173583,0.002154914,0.003862495,0.35236129,3.83E-03,0.005838022,2.0418394,0.00365813,0.198322437,0.004991043
J8606,27.4,0.04922592,0.012635785,0.025908966,0.006567053,0.0041421,0.006843193,0.1139252,0.117759419,0.010385403,0.17627805,4.42E-03,0.111344719,0.026192036,1.824421947,0.206317829,0.5412915,0.008874568,0.001669536,1.40E-02,0.1917935,0.001774279,0.008042974,0.57509575,0.000304706,0.00219325,1.21E-03
K150,28.1,0.06073277,0.005076069,0.002449369,0.02273632,0.001299219,0.00250772,0.08527022,0.006631029,0.008104388,0.22126452,0.00547085,0.02193719,0.007233684,0.33065703,0.349203492,0.13035219,0.00271833,0.0005712,0.001743232,0.1281645,0.000152259,0.001297851,1.53334061,0.001472904,0.034458922,0.006018345
K41,23.6,0.17766958,0.01658115,0.008856345,0.011741525,0.00500102,0.002468007,0.10732579,0.157656537,0.003328783,0.20470853,5.55E-03,0.015307918,0.02323199,0.037986232,0.22108274,0.11980928,0.011546506,0.000916816,1.45E-02,0.21855421,0.005424683,0.003642608,11.83187768,0.003295159,0.006148722,3.94E-03
K47,27.1,0.053868159,0.005652985,9.03E-03,0.004879768,0.003598673,2.85E-03,0.053208955,0.084473466,4.38E-03,0.152576,7.46E-04,0.037767413,0.011455224,0.09622927,0.239065091,0.274278607,0.001643864,0.001169154,0.006397181,0.09419569,3.54E-03,0.002524876,0.234944,9.51E-03,1.21E-02,0.002647181
K55,8.2,0.02751438,0.002244475,0.007190853,0.000189607,0.002998164,0.001123423,0.01205428,0.0147941,0.009824023,0.15563909,1.66E-03,0.007603249,0.015040591,0.026983475,0.031311259,0.75883884,0.003552765,0.001099722,0.001988506,0.06224567,0.00448184,0.001796528,0.2818737,0.001234817,0.024186769,9.05E-04
KUNG-70,22.6,0.79033556,0.008930878,0.004431036,0.000381073,0.001949825,0.000631947,0.12075474,0.09710596,0.0148047,0.194658216,7.20E-03,0.007831057,0.009065312,0.027867048,0.024506192,0.45709537,0.009321478,0.0007812,0.015700222,0.20563459,0.010380015,0.00750397,0.07228007,0.008645073,0.015093681,3.38E-04
L_135,24.8,0.746860768,0.007920578,0.018863602,0.005656049,0.013486994,0.00203913,0.4571171,0.069015397,0.022910228,0.227298108,0.016763838,0.013123194,0.011599448,0.04552124,0.037409537,0.08953851,0.007047983,0.002008814,0.008450461,0.52827181,2.33E-03,0.002205213,0.06154079,2.23E-03,0.006705272,5.72E-04
L_139,27.1,0.027538392,0.010770451,9.09E-03,0.002216087,0.001909955,1.19E-03,0.049753169,0.073267563,9.38E-03,0.29316079,1.49E-03,0.069222387,0.013086657,0.38365448,0.180687122,0.23135291,0.005704835,0.001686613,0.005156108,0.731557,6.58E-04,0.001909955,0.23403288,7.04E-03,2.09E-02,0.000933799
L_155,20.6,0.02338903,0.003800043,0.007846679,0.01027383,0.001180327,0.000339413,0.03860306,0.03776907,NA,0.2065362,0.002572614,0.010280757,0.013411671,0.04507962,0.27164694,0.33627953,0.001983836,0.001041791,0.002585082,0.26854928,1.63E-03,0.00271115,0.96769709,0.001277302,0.032673717,0.002803969
L_289,22.7,0.147802442,0.003401468,1.17E-02,0.009613282,0.002404834,1.30E-03,0.061522986,0.270640614,1.03E-03,0.21653516,4.78E-03,0.047800102,0.01474978,0.11065866,0.242686441,0.09093983,0.005814371,0.001745118,0.006484174,0.38639744,5.45E-03,0.00163214,0.2201652,1.86E-04,1.19E-02,0.002872888
LH1,29.7,0.1629953,0.011963117,0.010523043,0.007504452,1.59E-03,4.14E-03,0.11367433,0.07569595,0.008982845,0.3862743,0.017719702,0.039171235,0.012624438,0.1502522,0.038094579,0.141871341,0.009061956,0.000946864,0.004974125,0.2676633,0.003326384,0.004234929,1.32234165,0.006092809,3.37E-02,4.77E-03
LH119,26.2,0.09476633,0.015170109,0.018894418,0.00998154,0.003991367,0.001665672,0.22331042,0.135213017,0.004078815,0.20987959,3.91E-03,0.019390506,0.038354183,0.046451431,0.35400946,0.18213916,0.011441085,0.001809336,1.02E-02,0.21229199,0.003060673,0.004774233,1.15916593,0.004407785,0.000124925,4.21E-03
LH123HT,21.4,0.2590819,0.015338707,0.017310901,0.021962864,0.005719518,0.003195828,0.09618766,0.06939724,0.004053967,0.2718155,8.20E-04,0.004723992,0.014366431,0.010008099,0.039768193,0.05005318,0.004969175,0.001130799,9.55E-03,0.17675762,0.001743756,0.003326874,4.3058295,0.001678233,0.004417514,2.08E-03
LH127,24.65,0.165826718,0.004815695,0.00636,0.006375,0.00263,0.000536164,0.024555,0.05265,0.007145,0.099056466,0.004831032,0.006142,0.009655,0.02429,0.04775,0.49055,0.002325,0.00309,0.00569937,0.096761898,0.001765311,0.0021355,0.094710977,0.00039215,0.030845,0.002876769
LH128,25.75,0.228900231,0.014754248,0.02715,0.02715,0.00343,0.00539293,0.1955,0.154,0.02995,0.275018078,0.002179253,0.04025,0.024,0.0855,0.1905,0.144,0.00716,0.00136,0.013672827,0.3166996,0.00542818,0.00388,1.482349352,0.012345,0.0598,0.023366798
LH132,26.5,0.1163473,0.008204706,0.010601395,0.03227489,0.003481933,0.001345441,0.06011205,0.027153327,0.008246547,0.45781324,0.011363681,0.025028602,0.009371016,0.19608658,0.053207027,0.18449409,0.003798354,0.001087859,0.006057753,0.3037009,NaN,0.002941926,0.15657009,0.000394872,0.043637267,0.007664699
LH143_(Maintainer),25,0.04888541,0.012182066,0.005630164,0.005695139,0.002319458,0.007256051,0.27053948,0.15500327,0.024495593,0.44929812,9.68E-03,0.039105913,0.022404303,0.187726515,1.135145835,1.11904864,0.031677603,0.00395139,0.006758916,0.22544982,0.00510583,0.005421639,10.78034737,0.00840898,0.022102094,7.21E-03
LH146Ht,13,0.02784893,0.003237209,0.017041779,0.003580443,1.70E-03,1.88E-05,0.01512578,0.047145238,0.003796727,0.2075595,0.006429751,0.007372468,0.018315974,0.03170208,0.077457928,0.11898448,0.002158139,0.000787556,0.009236743,0.2256102,0.005653949,0.001690308,0.03136454,1.81E-04,0.014056117,0.000519552
LH156,25.5,0.04900101,0.002874627,0.035045467,0.007011552,0.002247853,0.000820384,0.0627244,0.030865048,0.002338642,0.16416448,1.20E-03,0.00948255,0.007504876,0.022319925,0.887944681,0.6939008,0.005356563,0.001232764,4.18E-03,0.15931099,0.000492231,0.003087927,0.29937667,0.000728501,0.004691505,2.84E-04
LH165,27.4,0.08150792,0.013998734,0.012039689,0.002145867,3.27E-03,4.94E-03,0.13325264,0.190603334,0.017002169,0.2613445,0.003784458,0.024231172,0.013968894,0.63750285,0.029575082,0.02423377,0.006233913,0.001170237,0.006533607,0.30971712,0.004040042,0.001571128,0.04378833,2.54E-03,0.005325746,0.000537116
LH166,22.7,0.06610526,0.023032984,0.034579353,0.014322975,0.003856055,0.003537541,0.08952791,0.038452122,0.004655729,0.18245583,3.80E-03,0.010966716,0.014854962,0.049957602,0.016200176,0.02698053,0.006875164,0.001162238,5.78E-03,0.1464437,0.001990714,0.002910678,0.05680298,NA,0.008316949,2.42E-03
LH172,27.6,0.101444034,0.003699455,3.09E-02,0.010527974,0.002905065,2.00E-03,0.051921684,0.166135996,1.97E-03,0.23309383,3.86E-03,0.008100928,0.011502487,0.03027918,0.186039616,0.105704642,0.004863328,0.001203131,0.005454502,0.36532692,7.57E-03,0.002043706,0.15754438,3.41E-03,1.10E-02,0.001561068
LH181,20.7,0.0766666,0.00191937,0.013097436,0.011375549,0.002519934,0.002358972,0.03225732,0.06603499,1.53E-03,0.3228612,0.025675466,0.013493754,0.011697473,0.06098295,0.12493761,0.03633412,0.00869871,0.000338155,0.005008758,0.19737591,3.62E-03,0.002549692,0.09137831,0.004072744,0.011372843,0.00102664
LH184,31.6,0.12164264,0.020944336,0.056110244,0.011607165,3.98E-03,1.60E-03,0.0370736,0.061010302,0.004649575,0.6581991,0.001648262,0.021194818,0.014109751,0.08354923,0.057662339,0.24236834,0.008910009,0.001791395,0.00620838,0.22179079,0.013396324,0.001444745,0.27671823,2.74E-03,0.00406139,0.000152079
LH185,31.3,0.24876877,0.022183954,0.00147893,0.004727133,9.19E-04,6.65E-03,0.29468171,0.06855963,0.017091301,0.4837626,0.013261118,0.011092625,0.011372598,0.04470232,0.111207517,0.117309887,0.009861263,0.001879447,0.017678466,0.51327952,0.007585188,0.002811393,0.34503583,0.005380403,1.38E-02,5.04E-03
LH190,25.9,0.06052017,0.012811235,0.003811679,0.02774755,0.005402773,0.001695285,0.15385854,0.089678642,0.012481294,0.15145257,0.001113549,0.015639604,0.020701583,0.12168068,0.060023087,0.09839384,0.005509135,0.00197313,0.005061979,0.2400945,NA,0.001736528,0.25502658,0.000479716,0.009579122,0.000510105
LH192,25.7,0.251263964,0.013345485,0.02726564,0.007726826,0.006005937,0.006393215,0.13244136,0.549744646,0.017482179,0.302663438,0.005164231,0.019231178,0.01273802,0.04682944,0.202140525,0.25151851,0.002731249,0.00329655,0.00603873,0.35750314,1.22E-03,0.001806778,0.15675879,1.93E-03,0.003943055,1.99E-03
LH193,19.5,0.08863032,0.012494093,4.33E-03,0.000551372,0.002365387,5.29E-04,0.090438821,0.045675671,1.40E-02,0.43284732,3.22E-03,0.039048177,0.024309999,0.24381126,0.122310889,0.128064458,0.008309179,0.00179196,0.016758957,0.41774713,4.88E-03,0.004424762,0.22926356,1.70E-03,2.43E-02,0.002354359
LH194,25.4,0.4623112,0.079448938,0.009562549,0.009558873,0.017470678,0.003286782,0.42190291,0.09409975,0.06302606,1.01544949,0.045720824,0.051334823,0.030933983,0.17171044,0.27745731,0.53252112,0.00781254,0.004290463,0.014448604,1.278025,5.04E-03,0.005731647,2.87980522,0.017106706,0.116945455,0.016213319
LH197,25.9,0.09627307,0.00947304,0.020913547,0.006066796,3.96E-04,1.44E-03,0.10773199,0.04292656,0.007413512,0.2786037,0.003144528,0.03920468,0.017486261,0.15792476,0.878659608,0.623959386,0.008643179,0.001469025,0.004996262,0.35237919,0.001234928,0.003640341,3.17418991,0.025715167,2.99E-02,2.32E-03
LH198,24.9,0.009199428,0.004844876,0.010345854,0.002031346,0.004219129,0.000800864,0.05787234,0.095942562,0.010163733,0.163886291,0.004247147,0.021424861,0.022853807,0.10064034,2.226812597,1.06401424,0.014182062,0.001835216,0.000854566,0.5025386,2.10E-03,0.001667105,0.15313521,2.57E-05,0.018389516,9.36E-04
LH199,20.6,0.29833372,0.019015685,0.031353702,0.006444747,2.73E-03,1.18E-03,0.08628562,0.133058417,0.001645868,0.2632902,0.006689657,0.023723793,0.006259779,0.05365599,1.31352263,1.12767484,0.003005722,0.002503912,0.006314585,0.30753242,0.002711144,0.004802304,0.84669875,1.18E-03,0.025950253,0.001697248
LH200,21.3,0.32723748,0.030992982,0.025765773,0.014960449,0.006489359,0.003102547,0.40817984,0.101669325,0.006123875,0.10499853,2.65E-03,0.01979295,0.01773,0.03432294,0.212946798,2.79359576,0.007200021,0.003025389,1.35E-02,0.13783186,0.00623352,0.008097485,2.98572306,0.007167533,0.004276154,1.11E-03
LH202,25.9,0.09137405,0.004023285,0.021800145,0.020602804,0.002230719,0.000462953,0.12148118,0.02278805,5.92E-04,0.2596414,0.008510902,0.023194516,0.013484895,0.0789928,0.78706624,0.36250629,0.003961283,0.001328235,0.013783886,0.80536805,NA,0.006252627,2.91207171,0.066545417,0.028807826,0.002622025
LH204,27.9,0.227859675,0.044980735,0.027486533,0.007766282,0.007950193,0.002688473,0.19089079,0.255306304,0.017976424,0.346914955,0.005687518,0.052649689,0.015653651,0.727977125,0.15205774,0.391222795,0.00380222,0.002524517,0.010789839,0.382564465,0.001425,0.002578523,0.13871627,0.000765,0.005512563,0.000614
LH205,29.1,0.14816803,0.00644702,0.007718842,0.007710335,0.00572391,0.00063662,0.111176,0.25456584,0.016532275,0.18141807,0.011446402,0.022702811,0.013826993,0.08240474,0.240862196,0.3391555,0.011727139,NA,0.009045962,0.3800963,1.35E-03,0.002977511,1.41194635,0.000387076,0.042737206,0.01436011
LH206,24.6,0.16501215,0.008785893,0.003710972,0.003709943,0.008053993,0.002698047,0.24669677,0.04455328,0.012593629,0.13208116,0.005561826,0.008901186,0.01347685,0.05726529,0.015320498,0.04580297,0.010694393,0.001632622,0.009050448,0.1544825,3.43E-03,0.003737736,0.10183268,0.000330436,0.03661561,0.002616724
LH208,26.7,0.11554341,0.005531921,0.002706496,0.000360187,0.003313036,0.000492708,0.09776514,0.17072839,0.038888247,0.434946627,1.47E-02,0.014116931,0.010912631,0.063737716,0.014765947,0.04074864,0.004376606,0.001014299,0.004497234,0.51303297,0.005193821,0.00436981,0.11016878,0.002653827,0.045233985,7.52E-03
LH211,25.4,0.10283661,0.019499117,0.022279412,0.025583781,0.002717949,0.00282186,0.11095431,0.09924671,3.02E-04,0.2580295,0.002360134,0.022288448,0.014830352,0.09222323,0.90418163,0.31449148,0.005548845,0.001056278,0.013514749,0.06013191,8.81E-03,0.001723115,0.06117874,0.010088398,0.003944098,0.001083385
LH213,20.8,0.12674422,0.010668595,0.035564708,0.006821609,3.02E-03,4.85E-03,0.11854358,0.136054213,0.007573436,0.3397455,0.002275913,0.014151926,0.022252459,0.05150222,0.031501162,0.02645902,0.005912469,0.00180602,0.020618051,0.25639973,0.013500206,0.001307526,0.06022402,1.72E-03,0.003234084,0.000520967
LH215,27.2,0.22731579,0.018152709,0.001971113,0.007232224,0.002256823,0.010712696,0.34282214,0.59777536,0.025786082,0.635658915,1.48E-02,0.011201867,0.020288322,0.044806024,0.213399672,0.44449751,0.00437512,0.002229407,0.006826746,0.3684798,0.011848322,0.005877264,1.8579318,0.019952107,0.021077633,2.65E-02
LH216,24.4,0.06998289,0.018678225,0.002636154,0.02162829,0.001619972,0.002049006,0.06682201,0.017591308,0.006914933,0.42046784,0.006023578,0.033970874,0.00879473,0.25801572,0.250184004,0.20921128,0.00188442,0.001683773,0.003378179,0.1379182,0.000394822,0.00141239,1.425559,0.011340268,0.009818308,0.006851595
LH222,16.3,0.206149973,0.018635498,0.024735,0.02474,0.0016795,0.007874893,0.436,0.348,0.0579,0.578391585,0.012384827,0.0705,0.03975,0.2595,2.92,1.6845,0.01337,0.004355,0.009067926,1.343290606,0.004411331,0.01058,2.676835975,0.0136,0.4129,0.028423921
LH223,22.4,0.37986023,0.010910609,0.007106865,0.00089572,0.002472433,0.001406158,0.16105295,0.10513424,0.064070992,0.268430707,5.26E-03,0.012457874,0.057213211,0.060267249,0.201191038,0.4021968,0.002703112,0.0018123,0.023087496,0.34478481,0.011482397,0.016283703,2.35948172,0.001679782,0.212431714,2.61E-03
LH224,21,0.03159417,0.003325774,0.015288614,0.017080691,0.0032332,0.002288111,0.04486549,0.10308934,5.90E-04,0.2415837,0.003780357,0.005199372,0.021413732,0.02505868,0.87557127,0.61954605,0.00335479,0.001436978,0.004970009,0.3472816,6.25E-03,0.001676014,0.49901213,0.001354075,0.035290239,0.002695715
LH38,24.3,0.36430068,0.033460823,0.003113295,0.003094913,0.010591555,0.002583551,0.35055906,0.58645595,0.012770694,3.08490969,0.014216212,0.005292435,0.0148245,0.03195849,0.009080863,0.04091569,0.002610288,0.00201537,0.00898728,0.2878887,5.67E-03,0.002999659,7.06063623,0.00613635,0.021615929,0.01161428
LH57,24.6,0.16649354,0.015558306,0.01202205,0.005858337,0.004118914,0.009669432,0.15862461,0.22224668,0.017143819,0.3347873,2.26E-02,0.014284276,0.016861651,0.048782013,0.619283358,0.74265656,0.022258259,0.003053762,0.012449576,0.53529025,0.009509414,0.013846978,3.907308,0.033143088,0.029550643,5.03E-02
LH59,31,0.1299311,0.010697208,0.007100452,0.02355886,0.001608898,0.003805856,0.09339119,0.082655858,0.008246862,0.42988741,0.00683305,0.007423914,0.007178935,0.01895696,0.243278788,0.10456994,0.012808956,0.001327481,0.005588537,0.3219959,0.001277028,0.001739516,1.61350231,0.013708145,0.009358515,0.05924948
LH60,21.2,0.13876042,0.013894135,0.023020185,0.001047704,0.00782159,0.004101208,0.07242251,0.18529017,0.0281622,0.36554405,2.03E-02,0.004487204,0.010709668,0.0233631,0.32320277,0.77990849,0.016568536,0.001035641,0.007523477,0.26185525,2.00E-03,0.006884171,0.1388344,0.004139119,0.002138487,0.004764639
LH61,21.6,0.16352108,0.046140471,0.009557031,0.002853965,0.007903035,0.001850066,0.21651852,0.077029672,0.004803709,0.232425489,0.01092952,0.131333327,0.011389572,0.5189824,0.420958477,0.41796595,0.002765241,0.00563235,0.008722366,0.2168526,8.84E-04,0.004280674,1.39647024,9.25E-03,0.022317996,2.85E-02
LH74,29.7,0.237903321,0.007731545,0.00564,0.00564,0.0005535,0.003297085,0.0794,0.141,0.0135,0.261244609,0.011323536,0.02115,0.01345,0.0479,0.433,0.526,0.003585,0.002035,0.004562049,0.355850629,0.001137646,0.002955,1.545261575,0.008045,0.0432,0.002707317
LH82,11.1,0.026216273,0.00464117,0.017694238,0.004429185,0.001147561,0.002106823,0.02445763,0.016887747,0.003600193,0.072037018,0.001633114,0.015093572,0.008859554,0.0607722,0.762266236,0.77209216,0.002076032,0.001040977,0.004369971,0.12835043,6.70E-04,0.002829231,0.13306692,1.21E-02,0.021950518,5.33E-03
LIBC_4,43.3,0.26616461,0.048962236,0.003635289,0.002198637,0.001909927,0.001299195,0.09078445,0.125836796,0.008861173,0.27048188,3.62E-02,0.0522824,0.014820441,0.166056304,0.02214923,0.41505378,0.010382452,0.002183831,2.22E-02,0.15321242,0.01105981,0.003338671,13.62611811,0.008494733,0.005977775,4.22E-03
Lp215D,26.4,0.12837193,0.011870326,0.012694723,0.000646104,0.00867579,0.014145595,0.344035,0.28491073,0.086101986,0.560573923,2.33E-02,0.014994527,0.021372149,0.040840335,0.066370451,0.24585168,0.006629521,0.001131909,0.003925697,0.71764359,0.00327305,0.00594416,2.61667087,0.01563736,0.038727001,1.27E-02
LP5,18.6,0.12166949,0.034105147,0.029333097,0.016994214,0.005470915,0.00304317,0.24523194,0.051963078,0.005352074,0.09393865,2.32E-03,0.033519432,0.012446437,0.135709665,0.205244184,0.3989778,0.007535771,0.001676502,1.37E-02,0.12120262,0.003590686,0.007881682,0.40446385,0.001610715,0.020765283,3.64E-03
M14,24.5,0.0503591,0.006298475,0.025863381,0.002531613,1.45E-03,1.41E-03,0.05595383,0.03371564,0.006178099,0.1780009,0.001208396,0.017249044,0.013842386,0.04741265,0.343146528,0.266274017,0.000905603,0.000654664,0.004162253,0.26893804,0.002491796,0.001749165,1.31679756,0.000791708,7.14E-02,1.11E-03
MBPM,29.5,0.06065091,0.005130512,0.006114268,0.008378267,0.005742408,0.002967957,0.03603125,0.129028968,0.004887322,0.30180706,4.85E-03,0.005836545,0.01862883,0.018764807,0.609628731,0.18947591,0.008200451,0.0013127,6.04E-03,0.15617727,0.00368445,0.002144251,0.47747618,0.004202208,0.013231595,8.84E-04
MBST,21.3,0.222343678,0.009382258,0.037012767,0.008986113,0.003426019,0.003298231,0.07170489,0.032169569,0.00484831,0.273058252,0.002950645,0.026260612,0.011710572,0.10547948,0.035844776,0.3484125,0.002637562,0.001226773,0.005690438,0.22289573,1.11E-03,0.002466325,2.23271474,2.47E-03,0.010133657,1.17E-03
MBWZ,28.1,0.10721567,0.007971244,0.004322508,0.02122605,0.003980439,0.000964013,0.05364263,0.029247638,0.014540153,0.36487215,0.00671551,0.020127279,0.018314758,0.25636515,0.056722736,0.15894361,0.00273359,0.001323851,0.006725876,0.3396656,0.000938839,0.002594393,NA,0.00991852,0.025588536,0.003641332
MEF156-55-2,28.6,0.351218997,0.018435057,0.035,0.03505,0.006165,0.010057335,0.0832,0.1515,0.0225,0.222467573,0.004808196,0.01052,0.0155,0.0576,1.205,0.2485,0.008815,0.00223,0.012236719,0.513716937,0.004870944,0.0031,0.207747311,0.000308,0.0339,0.022119677
MM501D,25.5,0.06510123,0.011856175,0.031088227,0.030822718,0.002491062,0.001807132,0.10028191,0.03900207,3.07E-04,0.2803664,0.003030421,0.022098441,0.012745839,0.04733295,1.00274545,0.67721429,0.003959009,0.001694534,0.005502021,0.29657257,6.63E-03,0.004908448,2.20469013,0.009726539,0.016913363,0.00534633
Mo1W,25.7,0.07277459,0.005690248,0.007565132,0.000868267,0.00347903,0.003698482,0.09611164,0.20655327,0.02935529,0.08367863,5.97E-03,0.013404464,0.011149118,0.04911432,0.18563257,0.66192817,0.01011984,NA,0.0049818,0.34804616,2.60E-03,0.006117226,0.1698273,0.001840296,0.004851798,0.008512115
Mo45,26,0.22028899,0.021953787,0.009906527,0.014618354,0.007410773,0.004673399,0.29168217,0.065228955,0.008319426,0.26205265,1.12E-02,0.011346747,0.021079379,0.034996838,0.056181237,0.04067934,0.003776161,0.001102712,7.02E-03,0.15423814,0.003714519,0.005755563,2.44588104,0.003139191,0.016237035,1.60E-03
Mo46,29,0.16734639,0.007566743,0.007620706,0.007645401,0.009835028,0.002603955,0.33429583,0.06288363,0.012578007,0.29661503,0.021932853,0.00772223,0.00923503,0.02836911,0.136059605,0.45005886,0.008129241,0.001718592,0.03247855,0.5165864,9.97E-05,0.005260043,1.25713739,0.031493492,0.051276048,0.005307604
Mo47,19.8,0.19135919,0.011888365,0.018412468,0.0138166,0.008527244,0.007340824,0.12592968,0.15733962,0.023298296,0.227761194,6.18E-03,0.05166123,0.017392775,0.193932584,0.166724659,1.72078773,0.034111393,0.002759454,0.008795457,0.19933309,0.009329467,0.008230035,2.00710448,0.003866135,0.10186541,9.41E-03
MoG,23.4,0.12151147,0.054146991,0.012070284,0.009001763,0.001710943,0.000879303,0.0680334,0.04820224,2.61E-04,0.4601772,0.013735207,0.114534568,0.015207834,0.21138775,0.71877521,0.99444741,0.005108176,0.001853933,0.017219548,0.19329876,5.25E-03,0.00438008,0.08882916,0.004079309,0.016785649,0.001602468
